day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
ST_2001-11-14_1,7,12.0,NAZAKAT II (BV204),S K Sit,K W Lui,110,969,2,1:24.30,14.0
ST_2001-11-14_1,8,7.0,CLASSIC DANCER (BV170),W Woods,K C Lo,123,1015,11,1:24.50,10.0
ST_2001-11-14_1,9,11.0,GLORIOUS WINNER (CA083),J Egan,L Ho,114,1040,9,1:24.90,18.0
ST_2001-11-14_1,10,2.0,KING COBRA (BT202),E Legrix,Y O Wong,131,1117,14,1:25.10,22.0
ST_2001-11-14_1,11,5.0,WIN IT ALL (BN026),K C Tsang,B K Ng,126,1027,3,1:25.20,50.0
ST_2001-11-14_1,12,1.0,SEA DRAGON PEARL (CA041),T Culhane,T W Leung,133,997,6,1:27.70,12.0
ST_2001-11-14_1,13,13.0,HOT POT (BV161),S King,L Fownes,115,1061,4,1:27.80,66.0
ST_2001-11-14_1,14,10.0,GAGNANT (BT161),M W Leung,K C Lo,110,1079,12,1:28.20,55.0
ST_2001-11-14_2,1,4.0,BRAVO VICTORY (BT095),W C Marwing,J Moore,127,1068,3,1:42.20,5.6
ST_2001-11-14_2,2,8.0,LEGEND'S GLORY (BV329),S Dye,S T Wong,121,1122,14,1:42.20,7.6
ST_2001-11-14_2,3,11.0,SPEEDY CHAMPION (BT264),D Dunn,D A Hayes,119,1052,1,1:42.30,35.0
ST_2001-11-14_2,4,3.0,LUCK AND FORTUNE (BT088),R Fradd,T P Wong,128,1057,4,1:42.40,7.1
ST_2001-11-14_2,5,10.0,NEW CENTURY (CA306),M W Leung,D Oughton,112,1065,13,1:42.70,68.0
ST_2001-11-14_2,6,9.0,UNIVERSAL GLORY (BV162),D Whyte,Y O Wong,121,1224,10,1:42.70,4.8
ST_2001-11-14_2,7,12.0,STAR OF WAH YAN (BP105),H K Yim,A T Millard,119,1061,12,1:42.80,76.0
ST_2001-11-14_2,8,2.0,BON BON (BS080),J Egan,P Chapple-Hyam,130,1104,2,1:42.80,13.0
ST_2001-11-14_2,9,5.0,JAMIESON (BV190),G Mosse,P C Kan,127,995,7,1:42.90,4.0
ST_2001-11-14_2,10,14.0,GLASGOW KISS (CA190),W M Lai,D Hill,113,1057,11,1:43.20,50.0
ST_2001-11-14_2,11,7.0,MAGIC OF MONEY (CA241),F Coetzee,I W Allan,122,1059,6,1:43.60,35.0
ST_2001-11-14_2,12,13.0,SUPER ELITE (CA214),S K Sit,K W Lui,110,1040,8,1:43.70,9.5
ST_2001-11-14_2,13,1.0,KRISTOFFERSON (BV071),K C Tsang,L Fownes,130,1076,15,1:43.80,53.0
ST_2001-11-14_2,14,6.0,HEART'S DESIRE (CA348),E Legrix,L Ho,124,999,9,1:45.40,99.0
ST_2001-11-14_3,1,2.0,NANNING TREASURE (BP332),D Whyte,K C Lo,132,1129,1,0:58.50,4.4
ST_2001-11-14_3,2,5.0,ARROWMINT (BN011),R Fradd,T K Ng,127,1056,12,0:58.70,24.0
ST_2001-11-14_3,3,6.0,VIGOROSO (BT191),G Mosse,G Lane,126,1258,11,0:58.90,11.0
ST_2001-11-14_3,4,7.0,NOBLE BOY (BV222),A Marcus,A T Millard,125,1026,14,0:59.00,6.1
ST_2001-11-14_3,5,14.0,FORTUNE RIVER (BT226),K C Tsang,B K Ng,110,1170,7,0:59.10,24.0
ST_2001-11-14_3,6,3.0,STAR DRAGON (BV078),W C Marwing,L Fownes,131,1059,2,0:59.10,6.6
ST_2001-11-14_3,7,8.0,GOLD FLASK (BS221),T Culhane,T W Leung,124,1030,10,0:59.20,46.0
ST_2001-11-14_3,8,9.0,HOLY QUEST (CA309),S Dye,I W Allan,124,1117,4,0:59.20,8.8
ST_2001-11-14_3,9,4.0,FORTUNE SALLIAN (BT120),W Woods,P F Yiu,128,1150,13,0:59.30,10.0
ST_2001-11-14_3,10,1.0,INCA ROSE (BT255),M W Leung,D A Hayes,125,992,9,0:59.30,9.7
ST_2001-11-14_3,11,12.0,GRACE AND GLORY (CA042),H K Yim,T K Ng,115,1030,5,0:59.60,12.0
ST_2001-11-14_3,12,13.0,PROFIT MASTER (BV103),D Dunn,D Hill,115,1016,3,0:59.90,34.0
ST_2001-11-14_3,13,11.0,SECOND OPINION (CA081),K H Ting,P C Kan,118,1011,8,1:00.10,23.0
ST_2001-11-14_3,14,10.0,HEART'S CONTENT (CA298),J Egan,S T Wong,119,1080,6,1:01.10,53.0
ST_2001-11-14_4,1,10.0,SAGACIOUS (CA330),W Woods,L Fownes,118,1069,1,1:11.20,3.8
ST_2001-11-14_4,2,3.0,BRILLIANT ATTORNEY (BV070),A Marcus,A T Millard,125,1249,3,1:11.30,12.0
ST_2001-11-14_4,3,1.0,DASHING WINNER (CA018),E Legrix,B K Ng,129,1076,9,1:11.40,5.7
ST_2001-11-14_4,4,4.0,GLORY HERO (CA057),W C Marwing,J Moore,125,1065,11,1:11.60,7.7
ST_2001-11-14_4,5,7.0,ASIAN EXPRESS (BS015),F Coetzee,A S Cruz,122,1147,5,1:11.60,19.0
ST_2001-11-14_4,6,2.0,TRAVELLER STAR (BT232),G Mosse,K W Lui,127,1125,7,1:11.80,9.1
ST_2001-11-14_4,7,9.0,ALL THE GLORY (BN058),H K Yim,D Cruz,121,1137,8,1:11.90,35.0
ST_2001-11-14_4,8,5.0,GREEN CENTURY (CA256),D Whyte,K C Lo,124,1064,4,1:12.40,4.1
ST_2001-11-14_4,9,6.0,LEGEND OF WEI HAI (BV283),J Egan,L Ho,124,1180,10,1:12.50,26.0
ST_2001-11-14_4,10,12.0,FOREVER BEST (CA375),S King,T W Leung,115,1026,2,1:13.00,99.0
ST_2001-11-14_4,11,8.0,CHATER JADE (BV063),S Dye,G Lane,122,1119,6,1:13.20,13.0
ST_2001-11-14_4,12,11.0,TRIUMPHANT STAR (BS248),D Dunn,I W Allan,115,1093,12,1:13.40,63.0
ST_2001-11-14_5,1,6.0,THUNDER STORM (CA226),A Marcus,J Moore,127,1081,10,1:24.10,10.0
ST_2001-11-14_5,2,12.0,ADMIRAL (CA075),D Whyte,K W Lui,118,917,7,1:24.20,5.4
ST_2001-11-14_5,3,1.0,LUCKY VICTORIES (BT163),R Fradd,G Lane,131,1023,9,1:24.40,6.1
ST_2001-11-14_5,4,2.0,FRENCH CONNECTION (CA384),G Mosse,P C Kan,128,1085,2,1:24.60,3.4
ST_2001-11-14_5,5,3.0,C'EST LA VIE (CB085),W C Marwing,I W Allan,127,998,5,1:24.60,87.0
ST_2001-11-14_5,6,10.0,MIDAS SECRET (CA333),J Egan,S T Wong,123,1039,3,1:24.80,44.0
ST_2001-11-14_5,7,8.0,SUPER TEAM (BN040),F Coetzee,A S Cruz,126,1108,1,1:24.90,10.0
ST_2001-11-14_5,8,4.0,LUCKY COMBINATION (CA090),W Woods,L Fownes,127,1034,12,1:25.20,6.6
ST_2001-11-14_5,9,7.0,PERFECT VICTORY (BP327),H K Yim,D Cruz,126,1179,13,1:25.50,14.0
ST_2001-11-14_5,10,5.0,TABBRIS (CB088),S Dye,D A Hayes,127,1154,6,1:25.60,19.0
ST_2001-11-14_5,11,9.0,TOP OF THE CROWN (CB033),W M Lai,K C Lo,125,1041,4,1:25.70,99.0
ST_2001-11-14_5,12,14.0,LUCKY MASTER (CA335),S King,K L Man,117,987,14,1:26.20,99.0
ST_2001-11-14_5,13,11.0,CHIVAS LAD (CA218),E Legrix,T W Leung,121,1072,11,1:26.40,16.0
ST_2001-11-14_5,14,13.0,GLORY ST PAUL'S (CA303),D Dunn,T K Ng,117,1000,8,1:26.40,99.0
ST_2001-11-14_6,1,6.0,ROUND THE WORLD (CA227),W Woods,L Fownes,124,1092,5,2:04.30,9.8
ST_2001-11-14_6,2,11.0,STRATEGIC MOVE (BP233),M W Leung,D Oughton,111,1075,3,2:04.40,43.0
ST_2001-11-14_6,3,4.0,EXPLOSIVE POWER (BV129),F Coetzee,A S Cruz,128,1044,2,2:04.50,9.1
ST_2001-11-14_6,4,1.0,NEW PLANET (CA037),H K Yim,K W Lui,133,1118,11,2:04.50,8.1
ST_2001-11-14_6,5,10.0,SPECIFIC SORCEROR (CA321),W C Marwing,P F Yiu,122,994,9,2:04.50,9.3
ST_2001-11-14_6,6,8.0,THE RICH MAN (BS130),S Dye,T P Wong,123,1113,7,2:04.70,13.0
ST_2001-11-14_6,7,2.0,MULTIZEN (BV340),A Marcus,A T Millard,132,1046,4,2:04.80,3.2
ST_2001-11-14_6,8,12.0,CYBER GULCH (BV300),D Dunn,D A Hayes,115,1045,1,2:04.80,8.8
ST_2001-11-14_6,9,9.0,FAT CHOY TOGETHER (BN082),G Mosse,P C Kan,122,1064,10,2:04.80,15.0
ST_2001-11-14_6,10,14.0,TREMENDOUS WAY (BN106),S K Sit,D Cruz,110,1075,12,2:04.90,83.0
ST_2001-11-14_6,11,3.0,VICTORY DRUM (BT006),D Whyte,I W Allan,131,1133,14,2:05.40,15.0
ST_2001-11-14_6,12,5.0,HIGH HILL FOREST (CA158),J Egan,S T Wong,125,995,13,2:06.00,42.0
ST_2001-11-14_6,13,13.0,ZABETTE (BV031),K C Tsang,T K Ng,110,1226,6,2:06.00,35.0
ST_2001-11-14_6,14,7.0,MALAYAN PEARL (BT037),E Legrix,L Ho,123,1060,8,2:07.20,18.0
ST_2001-11-14_7,1,12.0,TRUST ME (CA144),W C Marwing,P F Yiu,115,1009,2,1:10.20,8.3
ST_2001-11-14_7,2,8.0,TENACITY (CA119),D Whyte,Y O Wong,116,1211,7,1:10.30,4.8
ST_2001-11-14_7,3,11.0,ROMANTIC SYMPHONY (BV150),H K Yim,A T Millard,113,1073,11,1:10.30,25.0
ST_2001-11-14_7,4,2.0,THE KING OF CLOYNE (BS206),R Fradd,P Chapple-Hyam,131,1023,12,1:10.50,24.0
ST_2001-11-14_7,5,10.0,COME SEE YOU (CA368),S K Sit,I W Allan,111,1028,8,1:10.60,99.0
ST_2001-11-14_7,6,1.0,STYLISH (BV025),M W Leung,J Moore,124,1105,5,1:10.70,10.0
ST_2001-11-14_7,7,6.0,GENERAL KINGY (CB039),J Egan,K W Lui,117,1149,4,1:10.70,26.0
ST_2001-11-14_7,8,4.0,SAINTLY PARTNERS (BV292),S Dye,J Size,124,1098,6,1:10.70,2.1
ST_2001-11-14_7,9,5.0,SUPREME CAT (BV142),F Coetzee,A S Cruz,120,1077,9,1:10.90,17.0
ST_2001-11-14_7,10,9.0,INTERVENE (BV180),D Dunn,D A Hayes,115,1124,1,1:11.10,11.0
ST_2001-11-14_7,11,3.0,MY CHIEF (BV044),S King,K L Man,125,1125,3,1:11.40,20.0
ST_2001-11-14_7,12,7.0,KONRAD THE GREAT (CB059),W Woods,L Fownes,117,1063,10,1:11.60,80.0
ST_2001-11-18_1,1,6.0,CHARIOT OF STORM (CA194),F Coetzee,A S Cruz,127,1245,7,0:57.10,24.0
ST_2001-11-18_1,2,9.0,RARE COLLECTION (BV102),W C Marwing,T P Wong,125,1081,4,0:57.50,2.2
ST_2001-11-18_1,3,13.0,PERFECT SPORT (BN133),S K Sit,T K Ng,116,1184,13,0:58.00,43.0
ST_2001-11-18_1,4,3.0,COSMO STAR (CA260),H K Yim,K L Man,129,998,12,0:58.30,99.0
ST_2001-11-18_1,5,8.0,TOP QUALITY (BT212),E Legrix,P F Yiu,126,1098,5,0:58.50,45.0
ST_2001-11-18_1,6,11.0,FISH KING (BV225),K C Tsang,D Cruz,121,1132,9,0:58.50,20.0
ST_2001-11-18_1,7,1.0,ACCLAMATION (CB045),R Fradd,L Fownes,129,1068,2,0:58.50,6.3
ST_2001-11-18_1,8,7.0,TAR 'N' FEATHER (CA377),K H Ting,Y O Wong,127,1050,6,0:58.50,99.0
ST_2001-11-18_1,9,4.0,DESERT STRIKE (CB054),S Dye,G Lane,129,1101,14,0:58.50,10.0
ST_2001-11-18_1,10,5.0,TOUCH DOWN (CB013),B Marcus,D Hill,129,1112,8,0:58.60,6.3
ST_2001-11-18_1,11,10.0,DIVINE FEELING (CA355),D Dunn,D A Hayes,124,1019,10,0:58.60,11.0
ST_2001-11-18_1,12,12.0,JOYOUS CHEERS (CA301),W M Lai,I W Allan,119,997,11,0:58.90,53.0
ST_2001-11-18_1,13,2.0,BEIJING DOLLAR (CB037),J Egan,K C Lo,129,948,3,0:59.00,99.0
ST_2001-11-18_1,14,14.0,RORY'S BID (BP272),D Whyte,J Moore,117,1116,1,0:59.10,14.0
ST_2001-11-18_10,1,1.0,BORN DRAGON (BS215),S Dye,L Fownes,123,1062,10,1:23.00,8.8
ST_2001-11-18_10,2,7.0,INDUBITABLY BLISS (CA058),F Coetzee,A S Cruz,121,1023,7,1:23.10,7.9
ST_2001-11-18_10,3,10.0,COLOURFUL ERA (BP234),E Legrix,T W Leung,119,1012,13,1:23.20,10.0
ST_2001-11-18_10,4,12.0,VIPER CORP (CA183),S King,T K Ng,119,1200,5,1:23.30,22.0
ST_2001-11-18_10,5,8.0,COURAGE STAR (BT054),R Fradd,D Hill,120,969,14,1:23.30,17.0
ST_2001-11-18_10,6,9.0,GOLCONDA (CA111),W C Marwing,I W Allan,120,1027,6,1:23.30,3.4
ST_2001-11-18_10,7,4.0,LOMOND'S FAY (BP303),K C Tsang,T P Wong,119,1022,11,1:23.40,69.0
ST_2001-11-18_10,8,13.0,COMME D'HABITUDE (CA107),D Whyte,D Oughton,118,1127,4,1:23.80,9.0
ST_2001-11-18_10,9,11.0,DOLLARS AND SENSE (BT278),A Marcus,J Moore,119,1041,9,1:23.80,14.0
ST_2001-11-18_10,10,3.0,VICTORY MARBLE (BV275),B Marcus,P F Yiu,123,1191,1,1:23.90,26.0
ST_2001-11-18_10,11,2.0,SURPLUS (BT118),M W Leung,G Lane,116,1102,12,1:24.20,62.0
ST_2001-11-18_10,12,6.0,HERO'S WAY (BS137),W M Lai,K C Lo,121,1068,3,1:24.30,99.0
ST_2001-11-18_10,13,5.0,GREENMORE (BT194),J Egan,S T Wong,121,1037,8,1:24.40,8.2
ST_2001-11-18_10,14,14.0,FAT CHOY TREASURE (BV156),K H Ting,P C Kan,114,1017,2,1:24.40,8.5
ST_2001-11-18_2,1,9.0,TREASURE STAR (BV163),D Whyte,Y O Wong,119,1103,14,1:36.30,2.3
ST_2001-11-18_2,2,5.0,RAINBOW SEEKER (BN201),R Fradd,L Fownes,126,1059,10,1:36.50,37.0
ST_2001-11-18_2,3,13.0,FOR SZESZE (BT305),J Egan,I W Allan,115,975,9,1:36.60,23.0
ST_2001-11-18_2,4,2.0,EXCELLENCE FOREVER (CA297),G Mosse,P C Kan,128,902,4,1:36.60,18.0
ST_2001-11-18_2,5,10.0,TRY YOUR BEST (BV277),H K Yim,T W Leung,117,1036,3,1:36.80,14.0
ST_2001-11-18_2,6,3.0,REPUTATION (BV006),F Coetzee,A S Cruz,128,1037,6,1:37.00,5.2
ST_2001-11-18_2,7,6.0,WINNING SUPREME (BP130),W M Lai,K C Lo,125,1101,8,1:37.10,56.0
ST_2001-11-18_2,8,4.0,IRON TYCOON (BS093),S Dye,S T Wong,127,1076,2,1:37.40,13.0
ST_2001-11-18_2,9,7.0,CONQUEST STAR (BV037),T Culhane,D Cruz,120,1046,7,1:37.80,64.0
ST_2001-11-18_2,10,1.0,CLEAR MASTER (BT128),E Legrix,K W Lui,129,1030,5,1:37.80,7.8
ST_2001-11-18_2,11,11.0,BABY WAVE SUPREME (BP076),K C Tsang,B K Ng,113,1024,13,1:37.90,80.0
ST_2001-11-18_2,12,14.0,TRUSTY STEED (BV004),K H Ting,T P Wong,115,1154,11,1:38.00,23.0
ST_2001-11-18_2,13,8.0,NATURE'S TREASURE (BV167),S K Sit,L Ho,117,1077,12,1:38.00,40.0
ST_2001-11-18_2,14,12.0,CHAMPION BOMB (BV128),D Dunn,D A Hayes,116,947,1,1:38.80,13.0
ST_2001-11-18_3,1,4.0,FULL EFFORT (BT216),W M Lai,K C Lo,126,1082,8,1:22.90,16.0
ST_2001-11-18_3,2,1.0,LUCKY SUPERSTAR (CA270),H K Yim,S T Wong,130,1053,12,1:23.00,2.7
ST_2001-11-18_3,3,12.0,ELLEN'S WON (BS158),W C Marwing,I W Allan,118,1070,3,1:23.10,15.0
ST_2001-11-18_3,4,6.0,GRAND FIGHTER (CA225),K H Ting,P C Kan,123,1011,7,1:23.30,8.2
ST_2001-11-18_3,5,3.0,ARROGANCE (CA177),D Whyte,K W Lui,127,1101,2,1:23.30,4.3
ST_2001-11-18_3,6,11.0,SONGS OF PRAISE (CB005),S Dye,D A Hayes,121,1087,13,1:23.40,10.0
ST_2001-11-18_3,7,5.0,CHOICE AND CHANCE (CA381),T Culhane,T W Leung,123,1045,10,1:23.50,22.0
ST_2001-11-18_3,8,2.0,BORN TO WIN (BP010),J Egan,B K Ng,128,1092,11,1:23.70,10.0
ST_2001-11-18_3,9,10.0,EASTERN TYCOON (CA261),F Coetzee,A S Cruz,121,1070,5,1:23.70,61.0
ST_2001-11-18_3,10,9.0,COSMO ONE (BS018),R Fradd,K L Man,121,1105,4,1:24.00,35.0
ST_2001-11-18_3,11,13.0,HONOUR GRADE (CA319),K C Tsang,L Fownes,114,981,6,1:24.10,41.0
ST_2001-11-18_3,12,14.0,SOLO (BT127),S King,J Size,115,1163,1,1:24.20,22.0
ST_2001-11-18_3,13,7.0,PERFECT SCORE (CB111),S K Sit,T P Wong,120,1065,14,1:25.40,99.0
ST_2001-11-18_3,14,8.0,TALK OF THE TOWN (CA339),E Legrix,Y O Wong,123,1013,9,1:25.70,99.0
ST_2001-11-18_4,1,3.0,MASTER MAGIC (BP193),F Coetzee,J Moore,128,1179,2,1:36.80,10.0
ST_2001-11-18_4,2,11.0,JOKERS WILD (CA136),R Fradd,A T Millard,117,1106,5,1:36.90,2.6
ST_2001-11-18_4,3,13.0,GRAND STAR (CA378),S Dye,T W Leung,115,1077,3,1:37.10,93.0
ST_2001-11-18_4,4,7.0,HIN YUEN'S UNICORN (BS319),D Whyte,P C Kan,119,1020,6,1:37.20,12.0
ST_2001-11-18_4,5,8.0,SMART HORSE (BV096),J Egan,K W Lui,119,1028,10,1:37.20,6.2
ST_2001-11-18_4,6,12.0,ZINEDINE (BT242),S King,D Cruz,115,1018,13,1:37.30,11.0
ST_2001-11-18_4,7,1.0,OPTICAL FAMILY (BT173),H K Yim,K L Man,133,1032,14,1:37.50,72.0
ST_2001-11-18_4,8,5.0,EMPIRE COURT (BT189),W C Marwing,T P Wong,125,1170,1,1:37.60,6.3
ST_2001-11-18_4,9,6.0,FRENCH FRY (BS271),M W Leung,G Lane,117,1075,7,1:37.60,18.0
ST_2001-11-18_4,10,10.0,FULL THROTTLE (BP260),D Dunn,P F Yiu,117,1133,4,1:37.70,18.0
ST_2001-11-18_4,11,4.0,TOP LIGHT (BP219),B Marcus,D A Hayes,126,1073,12,1:37.70,14.0
ST_2001-11-18_4,12,2.0,RACE TO HONOUR (BP085),T Culhane,S T Wong,131,1008,9,1:37.90,26.0
ST_2001-11-18_4,13,9.0,EN RAPPORT (BP122),K C Tsang,L Fownes,115,1140,8,1:38.10,63.0
ST_2001-11-18_4,14,14.0,KING HORSE (CA383),S K Sit,L Ho,110,1031,11,1:38.30,99.0
ST_2001-11-18_5,1,5.0,LION ROCK (CA224),W C Marwing,P F Yiu,124,1124,10,1:23.70,2.2
ST_2001-11-18_5,2,9.0,SCENIC STAR (BS247),F Coetzee,A T Millard,120,1108,2,1:23.70,7.9
ST_2001-11-18_5,3,10.0,UTMOST EASY (CA106),D Whyte,T K Ng,120,1065,9,1:23.70,8.6
ST_2001-11-18_5,4,3.0,EARL GREY (CA251),S King,P Chapple-Hyam,126,979,13,1:23.80,99.0
ST_2001-11-18_5,5,4.0,REFRESHINGLY (BV203),S Dye,D A Hayes,125,1169,8,1:24.00,11.0
ST_2001-11-18_5,6,1.0,REAL GOOD (BT093),D Dunn,G Lane,129,1147,3,1:24.10,38.0
ST_2001-11-18_5,7,12.0,TATTENHALL (BV053),H K Yim,T P Wong,118,1089,7,1:24.10,7.7
ST_2001-11-18_5,8,7.0,ACCURACY (BT085),T Culhane,K C Lo,120,1108,14,1:24.20,84.0
ST_2001-11-18_5,9,14.0,ARABICA (BS254),W M Lai,D Cruz,114,1164,5,1:24.50,42.0
ST_2001-11-18_5,10,2.0,UNIVERSAL STAR (BS188),A Marcus,J Moore,128,1086,4,1:24.70,5.2
ST_2001-11-18_5,11,8.0,PRIZES TREASURE (CA269),S K Sit,T P Wong,117,1099,11,1:24.80,80.0
ST_2001-11-18_5,12,11.0,SMART WIN (CA372),K H Ting,P C Kan,119,966,12,1:25.00,99.0
ST_2001-11-18_5,13,6.0,MALAYAN GEM (CA085),E Legrix,L Ho,123,1037,1,1:25.30,99.0
ST_2001-11-18_5,14,13.0,FIGARO (CA053),M W Leung,D Oughton,109,1024,6,1:26.00,57.0
ST_2001-11-18_6,1,3.0,CLASSA WIN (CA115),E Legrix,L Ho,128,996,9,1:36.60,9.1
ST_2001-11-18_6,2,11.0,NICE MEMORIES (BV152),K H Ting,P C Kan,119,1021,3,1:36.90,7.7
ST_2001-11-18_6,3,5.0,PEARL AND GOLD (CA082),T Culhane,K C Lo,127,1059,11,1:37.10,17.0
ST_2001-11-18_6,4,9.0,MR HAPPY (BS234),W C Marwing,P F Yiu,124,1003,10,1:37.10,17.0
ST_2001-11-18_6,5,12.0,WISHES (BT100),J Egan,S T Wong,119,1113,2,1:37.10,13.0
ST_2001-11-18_6,6,14.0,CHEVAL D'OR (BT239),D Dunn,Y O Wong,115,1142,8,1:37.10,25.0
ST_2001-11-18_6,7,8.0,MASTER MARAUDER (CA184),D Whyte,J Moore,125,1067,1,1:37.10,2.9
ST_2001-11-18_6,8,10.0,WINNING YEARS (BP249),A Marcus,T W Leung,122,1060,13,1:37.10,15.0
ST_2001-11-18_6,9,13.0,NEW DYNASTY (BT291),S King,P Chapple-Hyam,117,1143,12,1:37.40,10.0
ST_2001-11-18_6,10,6.0,ARRECTIS AURIBUS (BP062),R Fradd,D Cruz,125,1080,6,1:37.40,19.0
ST_2001-11-18_6,11,7.0,CONSENSUS (CA112),S K Sit,K W Lui,122,994,4,1:37.50,99.0
ST_2001-11-18_6,12,4.0,NATURALLY KING (CA168),B Marcus,A T Millard,127,995,14,1:37.90,33.0
ST_2001-11-18_6,13,2.0,WINNING ASSOCIATES (CA116),F Coetzee,D Oughton,129,1076,7,1:38.00,8.4
ST_2001-11-18_6,14,1.0,BONANZA (BV124),H K Yim,T K Ng,129,1164,5,1:38.80,30.0
ST_2001-11-18_7,1,6.0,PEAK POWER (BV002),W M Lai,D Hill,118,1059,6,2:01.70,12.0
ST_2001-11-18_7,2,3.0,MOMENTUM (BT279),S Dye,D A Hayes,126,1146,8,2:01.80,5.8
ST_2001-11-18_7,3,10.0,LITIGADO (BV261),A Marcus,A T Millard,114,1121,2,2:01.80,13.0
ST_2001-11-18_7,4,7.0,AUCASH (BV269),W C Marwing,I W Allan,115,1271,1,2:02.00,5.7
ST_2001-11-18_7,5,2.0,HELENE VITALITY (CA030),B Marcus,D A Hayes,130,1033,10,2:02.00,6.9
ST_2001-11-18_7,6,5.0,SURVEY GENERAL (BV046),T Culhane,J Moore,120,1166,5,2:02.10,9.0
ST_2001-11-18_7,7,9.0,MAGIC HANDS (BT287),D Whyte,D Oughton,116,989,4,2:02.20,7.5
ST_2001-11-18_7,8,4.0,CARACOLER (CA365),R Fradd,D A Hayes,121,1098,7,2:02.20,8.6
ST_2001-11-18_7,9,11.0,HIGH SPIRITS (BT233),F Coetzee,A S Cruz,115,1214,3,2:02.70,17.0
ST_2001-11-18_7,10,8.0,LUCKY SABRE (BV122),J Egan,L Ho,115,1063,11,2:02.90,8.6
ST_2001-11-18_7,11,1.0,IDOL (BV313),E Legrix,D Oughton,133,1119,9,2:03.90,28.0
ST_2001-11-18_8,1,4.0,PRIME WITNESS (BV178),D Dunn,D A Hayes,131,1281,3,1:22.70,11.0
ST_2001-11-18_8,2,9.0,THANK HEAVENS (BT224),E Legrix,G Lane,118,1113,14,1:22.80,7.0
ST_2001-11-18_8,3,13.0,HANDBAG DRAGON (BT253),S K Sit,L Ho,110,1073,9,1:22.90,67.0
ST_2001-11-18_8,4,10.0,DANSWINNER (BP095),F Coetzee,A S Cruz,117,1177,6,1:22.90,16.0
ST_2001-11-18_8,5,8.0,WINNING BOY (BT220),A Marcus,A T Millard,121,1123,10,1:22.90,4.3
ST_2001-11-18_8,6,6.0,BULL'S EYE (BV148),D Whyte,K W Lui,122,1131,5,1:22.90,5.7
ST_2001-11-18_8,7,7.0,MASTER FAY (BV193),R Fradd,P C Kan,122,1003,1,1:23.00,8.2
ST_2001-11-18_8,8,14.0,RED ZONE (BP304),S King,K L Man,115,1092,4,1:23.00,36.0
ST_2001-11-18_8,9,1.0,GONLARGO (BV191),S Dye,T W Leung,133,1072,8,1:23.10,8.5
ST_2001-11-18_8,10,3.0,HOUSEMASTER (BV115),W C Marwing,I W Allan,132,1140,7,1:23.20,23.0
ST_2001-11-18_8,11,2.0,TRIPLE EXPRESSO (BS141),J Egan,J Moore,133,1063,13,1:23.30,22.0
ST_2001-11-18_8,12,12.0,DR MORE (BV164),H K Yim,P F Yiu,113,1124,2,1:23.50,12.0
ST_2001-11-18_8,13,11.0,OVATION (BS190),K C Tsang,L Fownes,112,1239,11,1:23.60,70.0
ST_2001-11-18_8,14,5.0,CHAMP DE UNION (CB001),B Marcus,D Oughton,125,1037,12,1:24.20,18.0
ST_2001-11-18_9,1,2.0,SMILING FOREST (BV286),B Marcus,L Fownes,131,1057,8,1:10.80,13.0
ST_2001-11-18_9,2,10.0,FERRULE (CA157),A Marcus,T P Wong,121,1243,2,1:10.80,5.4
ST_2001-11-18_9,3,13.0,JOYFUL MASTER (CA289),H K Yim,Y O Wong,116,1037,6,1:10.90,99.0
ST_2001-11-18_9,4,11.0,AFICIONADO (BV293),S Dye,J Size,116,1164,12,1:11.10,6.7
ST_2001-11-18_9,5,3.0,TAMAR (CA310),D Whyte,D Hill,128,995,9,1:11.10,5.6
ST_2001-11-18_9,6,7.0,SOUTH CHINA NINETY (CA174),W M Lai,I W Allan,124,1088,4,1:11.10,40.0
ST_2001-11-18_9,7,4.0,GALLANT HORSE (CA128),T Culhane,K C Lo,127,1013,10,1:11.10,13.0
ST_2001-11-18_9,8,6.0,CHINA LEGEND (BV330),R Fradd,J Moore,124,1044,7,1:11.20,6.5
ST_2001-11-18_9,9,8.0,ACE OF PACE (BV131),W C Marwing,P F Yiu,123,1012,13,1:11.20,33.0
ST_2001-11-18_9,10,9.0,LIGHTNING BOLT (CA313),F Coetzee,A S Cruz,122,1120,14,1:11.30,5.0
ST_2001-11-18_9,11,5.0,IDEAL PARTNER (BT159),S K Sit,K W Lui,122,1063,1,1:11.70,20.0
ST_2001-11-18_9,12,14.0,NOBLE CHARGE (BV306),D Dunn,D A Hayes,115,1000,5,1:11.80,18.0
ST_2001-11-18_9,13,1.0,GOOD FRIENDS (BV213),E Legrix,B K Ng,132,1117,11,1:12.10,37.0
ST_2001-11-18_9,14,12.0,GREAT EXPECTATION (CA352),J Egan,L Ho,116,1153,3,1:12.50,99.0
ST_2001-11-25_1,1,3.0,FAT CHOY TOGETHER (BN082),G Mosse,P C Kan,126,1064,2,2:03.60,7.7
ST_2001-11-25_1,2,5.0,CLEVER CITATION (BV303),S Dye,I W Allan,124,1143,5,2:03.90,6.8
ST_2001-11-25_1,3,13.0,TREMENDOUS WAY (BN106),H K Yim,D Cruz,113,1084,10,2:04.20,37.0
ST_2001-11-25_1,4,7.0,STAR WARRIOR (CA271),A Marcus,L Fownes,121,1203,8,2:04.40,12.0
