day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2002-11-20_2,7,1.0,MILLENNIUM SUPREME (BV228),F Coetzee,A S Cruz,129,1156,5,1:11.10,8.1
HV_2002-11-20_2,8,11.0,TOP OF THE CROWN (CB033),S K Sit,K W Lui,116,1047,4,1:11.20,8.9
HV_2002-11-20_2,9,4.0,WIN HUNTER (CB132),G Mosse,J Moore,124,1027,6,1:11.20,16.0
HV_2002-11-20_2,10,5.0,GOLDEN STRIDE (CA343),W C Marwing,P F Yiu,123,1114,8,1:11.30,4.7
HV_2002-11-20_2,11,7.0,NOBLE VICTORY (CC022),K C Tsang,B K Ng,122,1007,2,1:11.40,14.0
HV_2002-11-20_2,12,3.0,BRILLIANT LOT (CB399),D Dunn,D A Hayes,124,1020,9,1:12.50,31.0
HV_2002-11-20_3,1,9.0,CYBER GULCH (BV300),D Dunn,S Woods,122,1053,7,1:52.10,6.5
HV_2002-11-20_3,2,6.0,ALLEZ ALLEZ (BV205),Y T Cheng,C H Yip,125,968,4,1:52.10,5.9
HV_2002-11-20_3,3,4.0,ROMANTIC VENTURE (BS233),G Mosse,G Lane,128,1046,10,1:52.20,10.0
HV_2002-11-20_3,4,2.0,DANCING SOUND (CA066),W C Marwing,K L Man,128,1048,1,1:52.30,6.5
HV_2002-11-20_3,5,5.0,JADE RUYI (BV118),E Legrix,L Ho,126,971,2,1:52.40,5.6
HV_2002-11-20_3,6,8.0,RENA'S WUNDERBAR (CA285),E Saint-Martin,K W Lui,123,1076,6,1:52.40,4.2
HV_2002-11-20_3,7,11.0,LEAD TO WIN (BV081),K C Tsang,B K Ng,120,1082,5,1:52.50,12.0
HV_2002-11-20_3,8,10.0,SUPER SPLENDID (BT081),G Schofield,K C Lo,122,1097,12,1:52.80,46.0
HV_2002-11-20_3,9,3.0,MARIPOSA (CA342),M Cahill,P F Yiu,128,1085,9,1:53.40,70.0
HV_2002-11-20_3,10,7.0,TAMBORA STAR (BS097),S K Sit,P Chapple-Hyam,124,1141,11,1:53.50,16.0
HV_2002-11-20_3,11,12.0,GLORIOUS VICTORY (CB168),H K Yim,S T Wong,118,1110,3,1:53.90,99.0
HV_2002-11-20_3,12,1.0,SIR GALWAY (BP018),K H Ting,P C Kan,129,1112,8,1:54.60,19.0
HV_2002-11-20_4,1,2.0,BUENO BUENO (CA193),O Doleuze,D Cruz,125,1079,7,1:42.00,4.1
HV_2002-11-20_4,2,1.0,BEAMING RIVER (CB078),E Saint-Martin,T W Leung,129,1001,6,1:42.10,10.0
HV_2002-11-20_4,3,3.0,PAR AVION (BV220),D Dunn,P Chapple-Hyam,125,1097,4,1:42.30,8.3
HV_2002-11-20_4,4,6.0,MR PRESIDENT (CA178),W C Marwing,L Fownes,122,1133,12,1:42.40,13.0
HV_2002-11-20_4,5,11.0,SWEETIE (CB036),G Schofield,L Ho,117,1022,11,1:42.40,24.0
HV_2002-11-20_4,6,7.0,WORLD STAR (BT141),G Mosse,G Lane,121,1038,2,1:42.60,5.6
HV_2002-11-20_4,7,12.0,FANTASTIC WIN (CB188),K S Yu,C H Yip,115,1002,8,1:42.80,28.0
HV_2002-11-20_4,8,9.0,MULTIPERFECTION (CB161),F Coetzee,A S Cruz,119,1084,10,1:42.80,7.0
HV_2002-11-20_4,9,10.0,PERFECT MOMENT (CA220),M W Leung,S Woods,112,1129,9,1:42.80,17.0
HV_2002-11-20_4,10,4.0,GUSCOTT (BS207),K C Tsang,B K Ng,124,1119,3,1:43.20,14.0
HV_2002-11-20_4,11,8.0,STAR OF TAI PO (BT293),E Legrix,P C Kan,120,1076,5,1:43.20,16.0
HV_2002-11-20_4,12,5.0,FOR YOUR EYES ONLY (CB263),A Marcus,D A Hayes,123,1049,1,1:45.00,11.0
HV_2002-11-20_5,1,6.0,MY PARTNER (CB449),G Mosse,D A Hayes,123,1172,8,1:11.00,7.2
HV_2002-11-20_5,2,11.0,HORACE'S HORSE (CB043),G Schofield,L Fownes,114,1122,3,1:11.00,9.1
HV_2002-11-20_5,3,1.0,NATIVE LANGUAGE (CB116),E Saint-Martin,K L Man,129,992,11,1:11.30,3.2
HV_2002-11-20_5,4,8.0,MONEY (BV153),S K Sit,C H Yip,122,1011,9,1:11.40,10.0
HV_2002-11-20_5,5,2.0,SHOW WIN (CB110),F Coetzee,G Lane,124,1082,7,1:11.40,9.1
HV_2002-11-20_5,6,3.0,UTMOST EASY (CA106),W M Lai,T K Ng,124,1091,1,1:11.50,14.0
HV_2002-11-20_5,7,4.0,EASY PUNCH (CB276),M Cahill,Y O Wong,123,1192,10,1:11.60,53.0
HV_2002-11-20_5,8,5.0,GOLD RICE BOWL (CB296),K S Yu,L Ho,123,1011,12,1:11.70,75.0
HV_2002-11-20_5,9,12.0,FIRST KNIGHT (CB357),D Dunn,D Hill,115,1107,2,1:11.80,7.3
HV_2002-11-20_5,10,9.0,FORTUNE LAD (CB279),O Doleuze,D Cruz,119,1087,5,1:11.90,7.2
HV_2002-11-20_5,11,10.0,MR HECTOR (CB349),R Quinn,T W Leung,117,1104,4,1:12.00,45.0
HV_2002-11-20_5,12,7.0,NICE FRIENDS (CC020),E Legrix,B K Ng,123,1089,6,1:12.30,18.0
HV_2002-11-20_6,1,4.0,CELLINI (CB242),W C Marwing,P Chapple-Hyam,129,1114,12,1:49.50,7.1
HV_2002-11-20_6,2,9.0,MASTER YING (CB249),A Marcus,T K Ng,117,1104,11,1:50.20,19
HV_2002-11-20_6,3,12.0,SNOWSTORM (CB255),M W Leung,P C Kan,108,1061,5,1:50.20,15
HV_2002-11-20_6,4,11.0,REWARD (BV116),G Schofield,D Cruz,114,1156,4,1:50.30,9.1
HV_2002-11-20_6,5,10.0,FORWOOD (CB136),H K Yim,S Woods,113,950,10,1:50.30,27
HV_2002-11-20_6,6,1.0,VISORHILL (CB254),O Doleuze,I W Allan,133,1109,9,1:50.40,3
HV_2002-11-20_6,7,2.0,CLASSIC MASTER (BV338),G Mosse,J Moore,132,1105,8,1:50.50,10
HV_2002-11-20_6,8,5.0,KINDRED SPIRITS (BT204),S Dye,K L Man,128,1087,3,1:50.60,24
HV_2002-11-20_6,9,6.0,ZIETENGO BOY (BV143),D Dunn,L Fownes,128,1145,6,1:50.60,38
HV_2002-11-20_6,10,8.0,CENTURY HORSE (BT267),E Saint-Martin,T W Leung,120,1116,2,1:50.70,7
HV_2002-11-20_6,11,7.0,RIVER CENTAINE (CB245),R Quinn,J Size,123,1180,7,1:50.80,7.1
HV_2002-11-20_6,12,3.0,NOBLE BOY (BV222),F Coetzee,A T Millard,120,1072,1,1:51.30,27
HV_2002-11-20_6,WV,,DIAMOND DANCER (CC010),F Coetzee,A S Cruz,131,---,---,---,---
HV_2002-11-20_7,1,3.0,ABLE MARSHALL (CB336),G Schofield,T K Ng,127,982,11,1:42.00,6.1
HV_2002-11-20_7,2,5.0,SING A SONG (CB244),F Coetzee,A S Cruz,124,1164,12,1:42.10,13
HV_2002-11-20_7,3,4.0,SALUZI (CB147),E Saint-Martin,L Ho,124,964,6,1:42.10,3
HV_2002-11-20_7,4,2.0,NEVER SAY NEVER (BT028),G Mosse,J Moore,128,1023,2,1:42.20,7.7
HV_2002-11-20_7,5,6.0,STOIC (BT155),A Marcus,L Fownes,124,979,7,1:42.30,5.9
HV_2002-11-20_7,6,9.0,ME FIRST (BS236),S K Sit,K W Lui,118,1087,5,1:42.60,13
HV_2002-11-20_7,7,8.0,LUCKY FRIENDS (CB301),S Dye,J Size,119,1124,8,1:42.80,21
HV_2002-11-20_7,8,11.0,DIAMOND AND GOLD (BP100),M W Leung,P C Kan,112,1104,1,1:43.00,9.7
HV_2002-11-20_7,9,12.0,MAMOUSKA (CB444),K S Yu,C H Yip,115,985,10,1:43.70,99
HV_2002-11-20_7,10,7.0,REAL WINNER (CB051),H K Yim,K L Man,122,1072,4,1:43.80,39
HV_2002-11-20_7,11,10.0,TORI TOP (CB405),W M Lai,Y O Wong,114,1069,3,1:46.30,69
HV_2002-11-20_7,12,1.0,CITI CENTRE (CA281),W C Marwing,I W Allan,129,1135,9,1:47.70,13
HV_2002-11-20_7,WV,,TATTENHALL (BV053),O Doleuze,D Cruz,118,---,---,---,---
HV_2002-11-20_8,1,1.0,CONJURING (CA146),E Saint-Martin,T W Leung,133,1052,1,0:57.40,3.3
HV_2002-11-20_8,2,10.0,JET JACKSON (BT157),M W Leung,J Moore,110,970,9,0:57.70,44.0
HV_2002-11-20_8,3,9.0,CHARMING STRIDE (BV325),W M Lai,T K Ng,119,1083,5,0:57.80,38.0
HV_2002-11-20_8,4,4.0,EASY KING (CA062),G Schofield,D Cruz,127,1130,3,0:57.90,6.4
HV_2002-11-20_8,5,3.0,CERTAINTY (BV126),A Marcus,L Fownes,131,1202,7,0:58.00,12.0
HV_2002-11-20_8,6,2.0,KENZAN (CB068),M Cahill,D A Hayes,132,1096,2,0:58.10,7.1
HV_2002-11-20_8,7,5.0,LUCKY TRIO (CB199),S Dye,J Size,127,1151,4,0:58.10,5.0
HV_2002-11-20_8,8,7.0,SUPER FAST (BV327),F Coetzee,A S Cruz,124,1132,11,0:58.10,13.0
HV_2002-11-20_8,9,6.0,GOLDEN FARM (CA069),E Legrix,L Ho,124,1105,8,0:58.30,7.4
HV_2002-11-20_8,10,12.0,CLASSIC RIZZI (CA056),W C Marwing,I W Allan,116,1106,10,0:58.50,17.0
HV_2002-11-20_8,11,8.0,KING CONFIDENT (BS312),R Quinn,A T Millard,120,1131,6,0:58.60,99.0
HV_2002-11-20_8,12,11.0,SPARKLE (CB406),K H Ting,P C Kan,115,1140,12,0:58.90,99.0
HV_2002-11-27_1,1,4.0,METRO FLYER (CA072),W C Marwing,L Fownes,130,1004,6,1:11.20,6.3
HV_2002-11-27_1,2,10.0,GOOD BROTHER (CB084),S K Sit,K L Man,123,991,2,1:11.70,19.0
HV_2002-11-27_1,3,12.0,HONG KONG STAR (CB072),W M Lai,L Ho,113,1020,3,1:11.70,7.2
HV_2002-11-27_1,4,5.0,WINNING WAYS (CB017),H K Yim,D Hill,130,1045,1,1:11.80,5.4
HV_2002-11-27_1,5,1.0,BANK ON IT (BT236),F Coetzee,A S Cruz,133,1074,12,1:11.90,5.9
HV_2002-11-27_1,6,11.0,INSIGHTOREALITY (CA363),R Fradd,T K Ng,120,1122,10,1:11.90,9.8
HV_2002-11-27_1,7,8.0,RIVER OF CHINA (CA366),G Schofield,T W Leung,128,1085,11,1:11.90,17.0
HV_2002-11-27_1,8,3.0,HONOUR GRADE (CA319),K C Tsang,B K Ng,131,992,9,1:12.10,8.4
HV_2002-11-27_1,9,6.0,SOUND LOVER (BN110),Y T Cheng,K C Lo,129,1165,8,1:12.30,23.0
HV_2002-11-27_1,10,2.0,CLASSIC SYMPHONY (CB184),M Cahill,P F Yiu,131,1114,4,1:12.40,23.0
HV_2002-11-27_1,11,9.0,WILFUL FLIGHT (BV179),E Legrix,Y O Wong,126,1241,5,1:13.10,25.0
HV_2002-11-27_1,12,7.0,SPEEDY CHAMPION (BT264),S Dye,D A Hayes,129,1084,7,1:13.80,9.2
HV_2002-11-27_2,1,12.0,WONDERFUL WIN (CA159),R Fradd,C H Yip,120,1064,4,0:58.60,8.5
HV_2002-11-27_2,2,5.0,ENGINEERING WONDER (CB300),E Legrix,L Ho,123,1063,5,0:58.70,6.6
HV_2002-11-27_2,3,2.0,AMITY (CA036),G Mosse,D A Hayes,125,1087,1,0:58.80,4.8
HV_2002-11-27_2,4,7.0,NOBLE HERO (CB270),F Coetzee,A S Cruz,123,1098,3,0:59.00,3.9
HV_2002-11-27_2,5,10.0,HONOURABLE (CB221),M Cahill,D Hill,121,1055,11,0:59.00,15.0
HV_2002-11-27_2,6,9.0,ALLWIN COMBINATION (CC027),G Schofield,L Fownes,121,1132,7,0:59.20,72.0
HV_2002-11-27_2,7,1.0,KEEN FLYER (CB330),A Marcus,A T Millard,127,1108,2,0:59.60,3.4
HV_2002-11-27_2,8,8.0,WINNING LAURELS (CB295),D Dunn,Y O Wong,123,1154,9,0:59.60,23.0
HV_2002-11-27_2,9,11.0,POT BLACK (CA079),R Quinn,G Lane,121,1063,6,0:59.60,26.0
HV_2002-11-27_2,10,3.0,ETERNAL START (BV079),W M Lai,T K Ng,125,1161,12,1:00.40,52.0
HV_2002-11-27_2,11,4.0,MAESTRO (CC037),K S Yu,I W Allan,125,1034,8,1:00.50,99.0
HV_2002-11-27_2,12,6.0,FORTUNE TONE (CB450),S K Sit,K W Lui,123,1052,10,1:00.80,99.0
HV_2002-11-27_3,1,11.0,SUPER WONGCHOY (CB318),D Dunn,Y O Wong,119,1151,3,1:41.70,10.0
HV_2002-11-27_3,2,6.0,METRO TRAVELLER (BT168),A Marcus,L Fownes,124,1141,4,1:41.70,6.9
HV_2002-11-27_3,3,7.0,PEARL AND GOLD (CA082),G Schofield,K C Lo,124,1097,5,1:41.70,5.7
HV_2002-11-27_3,4,5.0,SKY HAWK (BS070),G Mosse,J Moore,125,951,2,1:41.80,8.9
HV_2002-11-27_3,5,3.0,LUCKY DICE (CB101),M Cahill,K W Lui,127,1184,1,1:41.90,8.0
HV_2002-11-27_3,6,1.0,PROFIT TREASURE (CA077),R Fradd,K L Man,129,1060,9,1:42.00,16.0
HV_2002-11-27_3,7,4.0,SHOW BRAVELY (CB388),S K Sit,P F Yiu,126,1071,12,1:42.10,44.0
HV_2002-11-27_3,8,12.0,UNIVERSAL GLORY (BV162),E Legrix,P C Kan,118,1229,7,1:42.20,7.5
HV_2002-11-27_3,9,10.0,POWERFUL (CB098),K S Yu,C H Yip,120,1117,6,1:43.10,99.0
HV_2002-11-27_3,10,9.0,OH GREAT (CB288),M W Leung,G Lane,115,1061,8,1:43.10,99.0
HV_2002-11-27_3,11,8.0,AFFAIRE D'AMOUR (BV139),O Doleuze,D Cruz,121,1064,11,1:43.50,39.0
HV_2002-11-27_3,12,2.0,HIGH HILL FOREST (CA158),S Dye,J Size,127,990,10,1:45.00,3.2
HV_2002-11-27_4,1,9.0,CHARIOT OF WEI HAI (CB144),W C Marwing,S Woods,123,994,9,1:42.10,3.7
HV_2002-11-27_4,2,2.0,ELITE WIN (CA300),W M Lai,T K Ng,128,1095,2,1:42.10,6.2
HV_2002-11-27_4,3,12.0,WISHES (BT100),Y T Cheng,S T Wong,113,1125,1,1:42.20,14.0
HV_2002-11-27_4,4,5.0,A CANDY (CB190),G Schofield,T W Leung,126,1093,6,1:42.30,8.1
HV_2002-11-27_4,5,3.0,BRAVISSIMO (BS041),E Legrix,D Oughton,127,1048,7,1:42.30,17.0
HV_2002-11-27_4,6,10.0,MR PRESIDENT (CA178),R Fradd,L Fownes,121,1122,8,1:42.60,9.4
HV_2002-11-27_4,7,8.0,SUPER SIXTY-SIX (CB135),G Mosse,J Moore,124,1117,3,1:42.60,12.0
HV_2002-11-27_4,8,1.0,FRAT RAT (CA038),A Marcus,K L Man,129,1009,4,1:43.00,6.4
HV_2002-11-27_4,9,7.0,SONG FOR SZESZE (CB089),O Doleuze,I W Allan,126,1107,10,1:43.20,16.0
HV_2002-11-27_4,10,11.0,MISSION POSSIBLE (CA070),M W Leung,D Cruz,110,1070,12,1:44.00,47.0
HV_2002-11-27_4,11,4.0,FORTUNE BUILDER (CB306),F Coetzee,A S Cruz,127,1029,11,1:44.10,15.0
HV_2002-11-27_4,12,6.0,HORSE AROUND (CB361),D Dunn,Y O Wong,126,1177,5,1:44.30,21.0
HV_2002-11-27_5,1,11.0,GOLDEN SPIRIT (CA215),S Dye,K W Lui,114,1045,12,1:41.50,24.0
HV_2002-11-27_5,2,7.0,MY JOY (CA143),R Fradd,S Woods,117,1167,5,1:41.70,27.0
HV_2002-11-27_5,3,2.0,NEW FACE (CA387),K H Ting,P C Kan,128,1038,1,1:41.70,4.8
HV_2002-11-27_5,4,3.0,DOLBRIDGE (BS295),W C Marwing,L Fownes,124,1081,4,1:41.70,3.9
HV_2002-11-27_5,5,6.0,UNBREAKABLE (CA389),E Legrix,Y O Wong,119,1153,10,1:41.90,20.0
HV_2002-11-27_5,6,1.0,ORLANDO FLYER (CA350),G Mosse,D A Hayes,129,1156,7,1:41.90,5.2
HV_2002-11-27_5,7,4.0,SUPER CENTURY (BV029),F Coetzee,A S Cruz,121,1043,9,1:42.00,23.0
HV_2002-11-27_5,8,8.0,OWNERS' JOY (CB319),Y T Cheng,K C Lo,117,980,8,1:42.00,34.0
HV_2002-11-27_5,9,12.0,ZINEDINE (BT242),M W Leung,D Cruz,109,1051,11,1:42.10,56.0
HV_2002-11-27_5,10,9.0,SAMMY TREASURE (CA324),D Dunn,A T Millard,117,1078,2,1:42.20,5.5
HV_2002-11-27_5,11,5.0,LASER PRIDE (BS277),G Schofield,K L Man,119,1136,3,1:42.50,10.0
HV_2002-11-27_5,12,10.0,THE GREATEST (BN260),A Marcus,J Moore,117,1155,6,0:00.00,16.0
HV_2002-11-27_6,1,10.0,HONOUR SUPREME (CB393),E Legrix,B K Ng,119,1075,10,1:10.30,5.1
HV_2002-11-27_6,2,9.0,DEREK'S CHOICE (BV137),O Doleuze,D Cruz,122,1084,5,1:10.70,6.2
HV_2002-11-27_6,3,2.0,SNIPPETYIYEA (CB311),S Dye,J Size,129,1025,1,1:10.70,7.3
HV_2002-11-27_6,4,1.0,SENSIBLE WAY (CA175),W C Marwing,I W Allan,129,1135,2,1:10.90,3.8
HV_2002-11-27_6,5,12.0,HAPPY YEARS (CB149),W M Lai,L Ho,113,1096,4,1:11.10,51.0
HV_2002-11-27_6,6,6.0,ROYAL ARMY (CB103),G Schofield,T W Leung,124,1033,12,1:11.10,7.5
HV_2002-11-27_6,7 DH,4.0,CORAJOSO (CB230),G Mosse,D A Hayes,125,1063,3,1:11.20,7.7
HV_2002-11-27_6,7 DH,5.0,TRUST ME (CA144),D Dunn,P F Yiu,125,1025,11,1:11.20,62.0
HV_2002-11-27_6,9,3.0,RARE (BS153),A Marcus,G Lane,128,1109,6,1:11.60,39.0
HV_2002-11-27_6,10,11.0,FLAMENCO STAR (BS321),Y T Cheng,S T Wong,114,1094,7,1:11.90,63.0
HV_2002-11-27_6,11,7.0,EXULTATION (BV223),R Fradd,K L Man,123,1020,8,1:11.90,12.0
HV_2002-11-27_6,12,8.0,TAMAR (CA310),F Coetzee,D Hill,123,1030,9,1:12.10,27.0
HV_2002-11-27_7,1,3.0,PACKING ANGEL (CB223),G Mosse,L Ho,125,1102,4,1:41.10,2
HV_2002-11-27_7,2,9.0,ARRECTIS AURIBUS (BP062),O Doleuze,D Cruz,120,1105,6,1:41.70,21
HV_2002-11-27_7,3,11.0,YACHT MASTER (CB038),H K Yim,C H Yip,116,1068,1,1:41.80,5.4
HV_2002-11-27_7,4,10.0,DIAMOND AND GOLD (BP100),R Quinn,P C Kan,116,1110,3,1:42.00,18
HV_2002-11-27_7,5,1.0,MY HEART (BV020),S K Sit,G Lane,130,1105,2,1:42.10,35
HV_2002-11-27_7,6,2.0,SIXTY SECONDS (CB177),G Schofield,D Oughton,127,1026,11,1:42.10,13
HV_2002-11-27_7,7,12.0,ARRIBA-ARRIBA (BT079),M W Leung,K L Man,108,1044,8,1:42.10,65
HV_2002-11-27_7,8,8.0,DYNAMIC FUN (CB281),S Dye,J Size,120,1207,10,1:42.10,7.8
HV_2002-11-27_7,9,6.0,ALBELA (BV028),R Fradd,D Cruz,122,1071,9,1:42.20,34
HV_2002-11-27_7,10,5.0,STOIC (BT155),A Marcus,L Fownes,124,971,5,1:42.30,10
HV_2002-11-27_7,11,7.0,DANDY BUNNY (BV328),W C Marwing,S T Wong,122,1090,12,1:42.50,26
HV_2002-11-27_7,12,4.0,GOOD FRIENDS (BV213),K C Tsang,B K Ng,124,1113,7,1:43.10,52
HV_2002-11-27_7,WV,,CHOICE AND CHANCE (CA381),Y T Cheng,T W Leung,123,---,---,---,---
HV_2002-11-27_8,1,1.0,VICTORY WARRIOR (CA338),E Legrix,B K Ng,133,1106,8,0:57.60,8
HV_2002-11-27_8,2,9.0,WYNDAM EASY (CB273),D Dunn,D A Hayes,115,1139,6,0:57.70,3.3
HV_2002-11-27_8,3,2.0,SPEED LORD (CC059),F Coetzee,I W Allan,132,1072,1,0:57.80,4.6
HV_2002-11-27_8,4,10.0,KEV BUSHIDO (BV166),H K Yim,G Lane,114,1080,7,0:58.00,99
HV_2002-11-27_8,5,8.0,ONE STEP AHEAD (BT033),W C Marwing,T K Ng,121,1098,2,0:58.00,5.5
HV_2002-11-27_8,6,3.0,SAINTLY PARTNERS (BV292),S Dye,J Size,130,1128,5,0:58.10,8.6
HV_2002-11-27_8,7,4.0,STARWAY PATROL (CB002),A Marcus,J Moore,128,1154,9,0:58.30,9
HV_2002-11-27_8,8,11.0,EASTERN PURPLE (CB317),W M Lai,S Woods,113,1086,10,0:58.40,94
HV_2002-11-27_8,9,7.0,FLORAL KING (CB370),S K Sit,K W Lui,122,1077,3,0:58.40,17
HV_2002-11-27_8,10,6.0,LIFELINE EXPRESS (CA228),R Fradd,A T Millard,126,1207,4,0:58.40,19
HV_2002-11-27_8,11,5.0,CHAMP DE UNION (CB001),M W Leung,D Oughton,121,1057,12,0:58.60,38
HV_2002-11-27_8,12,12.0,SUPER GOAL STRIKER (BV173),Y T Cheng,A S Cruz,133,1062,11,0:58.90,99
HV_2002-11-27_8,WV,,MERRY MERRY (BV298),Y T Cheng,P C Kan,113,---,---,---,---
HV_2002-12-11_1,1,4.0,DRAGON HORSE (CB131),E Saint-Martin,T W Leung,131,1142,4,0:58.20,2.2
HV_2002-12-11_1,2,5.0,GOOD TIME FOR ALL (BS106),C Soumillon,Y O Wong,130,1063,2,0:58.20,24.0
HV_2002-12-11_1,3,8.0,SING AND DRINK (CC127),D Whyte,J Moore,127,990,9,0:58.60,7.7
HV_2002-12-11_1,4,3.0,GOLDEN PROMISE (CA134),Y T Cheng,K C Lo,132,1101,1,0:58.60,10.0
HV_2002-12-11_1,5,12.0,WINNING SUNSHINE (CB291),J Spencer,C H Yip,122,1081,12,0:58.70,28.0
HV_2002-12-11_1,6,7.0,MIRACLES (CC073),O Doleuze,D Cruz,127,1078,5,0:58.80,16.0
HV_2002-12-11_1,7,11.0,ABLE EAGLE (CB443),G Schofield,T K Ng,123,1119,7,0:58.80,11.0
HV_2002-12-11_1,8,1.0,SPEEDY EXPRESS (CB365),G Mosse,D A Hayes,133,1003,10,0:58.80,6.0
HV_2002-12-11_1,9,10.0,SUPER BEST (CB380),F Coetzee,A S Cruz,124,1096,3,0:59.10,61.0
HV_2002-12-11_1,10,6.0,EVEN TILDEN (CB226),S Dye,J Size,127,1122,6,0:59.80,10.0
HV_2002-12-11_1,11,9.0,NICE FRIENDS (CC020),E Legrix,B K Ng,125,1082,8,0:59.90,31.0
HV_2002-12-11_1,12,2.0,GANBATTE (CB065),M Cahill,A T Millard,132,1149,11,1:00.10,54.0
HV_2002-12-11_2,1,6.0,FORTUNE MAPLE (CA385),D Whyte,K C Lo,123,1111,10,1:11.50,13.0
HV_2002-12-11_2,2,4.0,HONOUR GRADE (CA319),E Legrix,B K Ng,125,981,7,1:11.70,10.0
HV_2002-12-11_2,3,11.0,WELL CONTEND (CB034),G Schofield,T K Ng,116,1043,8,1:11.90,5.4
HV_2002-12-11_2,4,1.0,MULTIPERFECTION (CB161),F Coetzee,A S Cruz,130,1090,3,1:11.90,4.1
HV_2002-12-11_2,5,9.0,SMILEY WIN (CA005),C Williams,D Hill,118,1162,5,1:12.00,3.7
HV_2002-12-11_2,6,3.0,ACE OF PACE (BV131),O Doleuze,P F Yiu,125,1010,9,1:12.00,16.0
HV_2002-12-11_2,7,8.0,CRAIG'S HA HA (CB313),E Saint-Martin,T W Leung,118,1007,2,1:12.20,10.0
HV_2002-12-11_2,8,7.0,CHAMPION RANGER (BT149),J Spencer,C H Yip,122,1108,6,1:12.30,99.0
HV_2002-12-11_2,9,5.0,WINNING SEASON (CA287),G Mosse,D A Hayes,124,1116,1,1:12.60,7.7
HV_2002-12-11_2,10,2.0,SEA CORAL (CB340),D Dunn,L Fownes,130,1012,11,1:12.90,40.0
HV_2002-12-11_2,11,12.0,OBRIGADO (CA208),Y T Cheng,Y O Wong,113,1100,4,1:13.50,65.0
HV_2002-12-11_2,12,10.0,AMERICAN WIN (BV065),M W Leung,D Oughton,112,1124,12,1:13.70,55.0
HV_2002-12-11_3,1,3.0,CLASSA WIN (CA115),Y Take,L Ho,132,1018,1,1:41.90,6
HV_2002-12-11_3,2,12.0,UNIVERSAL GLORY (BV162),M W Leung,P C Kan,114,1224,9,1:42.20,9.9
HV_2002-12-11_3,3,6.0,UTMOST EASY (CA106),O Peslier,T K Ng,131,1087,2,1:42.40,8.1
HV_2002-12-11_3,4,9.0,SUPER COMBED (CB392),D Whyte,A S Cruz,128,1033,4,1:42.40,18
HV_2002-12-11_3,5,8.0,LATIN DANCER (CA230),E Prado,P Chapple-Hyam,128,1008,6,1:42.80,10
HV_2002-12-11_3,6,1.0,BEAMING RIVER (CB078),M Kinane,T W Leung,133,996,12,1:42.80,5.6
HV_2002-12-11_3,7,2.0,ELEGANCE (BV119),S Dye,D Oughton,133,1008,5,1:42.80,12
HV_2002-12-11_3,8,7.0,SIGHT FIRST (BT280),M Demuro,L Fownes,130,1067,3,1:42.90,30
HV_2002-12-11_3,9,10.0,LUCKY LUCKY (CA095),L Dettori,K L Man,124,1066,10,1:42.90,24
HV_2002-12-11_3,10,4.0,GOOD WIN (CB235),A Suborics,D A Hayes,131,1075,7,1:42.90,41
HV_2002-12-11_3,11,11.0,NAMJONG HEART (CA212),D Oliver,S Woods,124,1151,11,1:43.40,13
HV_2002-12-11_3,12,5.0,JUST IN TIME (BV215),K Fallon,K W Lui,131,1119,8,1:43.50,4.1
HV_2002-12-11_3,WV,,YACHT MASTER (CB038),---,C H Yip,132,---,---,---,---
HV_2002-12-11_4,1,11.0,BOUNTIFUL (CB114),A Suborics,J Size,118,1161,3,1:52.40,4.2
HV_2002-12-11_4,2,10.0,SUPER ELITE (CA214),O Peslier,K W Lui,122,1017,9,1:52.50,6.6
HV_2002-12-11_4,3,2.0,CHERISHED (CB160),D Whyte,D Hill,132,1066,7,1:52.90,12
HV_2002-12-11_4,4,9.0,ROMANTIC VENTURE (BS233),D Oliver,G Lane,125,1059,1,1:53.00,8.3
HV_2002-12-11_4,5,5.0,FRUITFUL TRIP (BP331),L Dettori,L Fownes,130,1143,5,1:53.10,14
HV_2002-12-11_4,6,4.0,ALLEZ ALLEZ (BV205),K Fallon,C H Yip,130,960,4,1:53.10,3.8
HV_2002-12-11_4,7,3.0,TIGER DAN (CB024),M Kinane,D Oughton,132,1069,2,1:53.30,8.9
HV_2002-12-11_4,8,6.0,DIAMOND AND GOLD (BP100),Y Take,P C Kan,128,1114,10,1:53.80,14
HV_2002-12-11_4,9,1.0,DE INTEGRO (BS079),E Prado,P Chapple-Hyam,133,1082,6,1:53.80,13
HV_2002-12-11_4,10,7.0,PROFIT TREASURE (CA077),M Demuro,K L Man,128,1048,11,1:53.80,47
HV_2002-12-11_4,11,12.0,SUPER SPLENDID (BT081),S Dye,K C Lo,118,1110,8,1:54.70,47
HV_2002-12-11_4,WV,8.0,GOT IT RIGHT (CB258),M W Leung,I W Allan,121,---,---,---,---
HV_2002-12-11_5,1,2.0,SNOWSTORM (CB255),A Suborics,P C Kan,132,1058,7,2:19.50,7.3
HV_2002-12-11_5,2,10.0,FORTUNE DANCER (BS081),D Dunn,S Woods,116,1165,8,2:19.90,26.0
HV_2002-12-11_5,3,11.0,DEEP PURPLE (CB251),G Schofield,L Fownes,115,1037,3,2:19.90,3.9
